customer_id,age,gender,region,avg_order_value,orders_per_month,recency_days,tenure_months,pref_electronics,pref_clothing,pref_home,pref_sports,email_open_rate,app_sessions_per_week,ltv,churn
1082,56,Female,East,46.67,1,77,84,0.347,0.041,0.676,0.404,0.22,3,3603.2,0
1083,55,Male,North,112.86,2,39,8,0.175,0.129,0.097,0.395,0.079,1,2135.47,0
1084,77,Female,West,109.72,0,20,54,0.387,0.672,0.157,0.129,0.156,1,50.0,1
1085,51,Female,East,40.03,1,27,66,0.289,0.366,0.309,0.258,0.368,0,3340.86,1
1086,55,Male,North,22.83,2,117,101,0.028,0.057,0.341,0.091,0.456,2,4926.86,0
1087,67,Male,North,62.11,1,37,4,0.098,0.184,0.226,0.206,0.435,1,50.0,1
1088,51,Female,North,47.31,0,14,74,0.138,0.118,0.473,0.087,0.435,2,50.0,1
1089,35,Female,North,152.43,1,163,84,0.221,0.545,0.55,0.267,0.505,0,12939.09,1
1090,47,Other,East,148.9,0,95,60,0.127,0.23,0.612,0.04,0.152,2,516.76,1
1091,32,Female,West,68.86,0,3,53,0.11,0.322,0.291,0.228,0.286,3,50.0,0
1092,44,Female,North,94.62,2,411,99,0.392,0.345,0.378,0.042,0.128,2,22044.12,1
1093,68,Female,North,94.16,0,71,112,0.423,0.605,0.475,0.051,0.185,2,50.0,1
1094,51,Male,East,160.43,3,10,74,0.231,0.508,0.284,0.462,0.273,0,40605.87,1
1095,69,Male,West,64.27,2,16,92,0.214,0.644,0.412,0.061,0.116,3,13791.35,0
1096,74,Female,South,45.78,0,70,15,0.215,0.151,0.286,0.503,0.144,2,50.0,0
1097,55,Female,South,44.63,0,90,100,0.553,0.087,0.335,0.519,0.17,1,50.0,0
1098,50,Male,East,81.46,1,16,1,0.115,0.297,0.25,0.055,0.116,2,499.71,0
1099,41,Male,South,67.7,1,17,22,0.66,0.732,0.535,0.187,0.41,1,459.33,0
1100,32,Female,North,66.4,2,22,91,0.164,0.526,0.317,0.362,0.235,0,14178.81,0
1101,77,Female,West,27.64,1,54,93,0.199,0.458,0.231,0.162,0.279,1,1483.69,1
1102,47,Male,East,121.44,1,11,15,0.199,0.366,0.9,0.071,0.29,0,523.53,1
1103,72,Male,East,39.24,2,6,74,0.117,0.163,0.16,0.108,0.203,2,5784.02,1
1104,59,Male,West,37.55,0,68,84,0.06,0.42,0.283,0.02,0.313,2,50.0,1
1105,68,Male,West,62.59,2,90,22,0.184,0.028,0.105,0.201,0.089,2,2672.81,0
1106,34,Male,North,40.68,2,41,50,0.254,0.558,0.52,0.058,0.022,0,2829.98,0
1107,22,Male,South,90.14,1,27,48,0.484,0.462,0.247,0.04,0.174,2,5382.77,0
1108,46,Female,North,57.15,2,33,117,0.203,0.275,0.282,0.34,0.114,1,13714.19,1
1109,21,Male,North,67.67,3,29,73,0.243,0.428,0.478,0.485,0.3,2,18557.72,0
1110,27,Female,West,81.63,0,193,51,0.211,0.199,0.047,0.05,0.077,1,122.54,1
1111,73,Female,Central,38.21,2,87,96,0.412,0.232,0.086,0.316,0.587,1,8664.07,1
1112,34,Male,Central,33.54,0,13,17,0.208,0.483,0.656,0.03,0.173,1,52.58,0
1113,27,Female,East,189.9,3,29,106,0.34,0.52,0.648,0.144,0.271,1,67896.84,1
1114,34,Male,North,65.49,2,47,83,0.17,0.128,0.425,0.11,0.464,1,11777.46,1
1115,77,Female,North,62.5,4,56,104,0.26,0.233,0.447,0.239,0.301,1,26406.79,1
1116,37,Male,West,22.9,0,37,91,0.464,0.309,0.146,0.123,0.05,2,2139.59,0
1117,41,Female,East,75.13,0,99,51,0.212,0.446,0.23,0.51,0.565,0,50.0,1
1118,22,Female,East,84.63,0,87,37,0.06,0.227,0.275,0.127,0.557,1,50.0,1
1119,51,Male,West,85.47,0,42,98,0.298,0.451,0.31,0.317,0.031,1,598.35,0
1120,23,Male,West,118.22,1,115,111,0.203,0.676,0.277,0.084,0.229,0,15580.38,0
1121,70,Female,West,35.63,1,83,49,0.219,0.125,0.416,0.375,0.365,3,3225.81,0
1122,19,Female,North,43.25,0,90,59,0.289,0.485,0.706,0.638,0.157,2,1332.66,1
1123,30,Male,West,153.17,2,187,10,0.454,0.121,0.076,0.23,0.257,0,2526.7,1
1124,79,Female,Central,255.26,2,18,30,0.141,0.467,0.29,0.085,0.717,0,14654.95,0
1125,60,Male,South,31.69,3,18,85,0.247,0.191,0.365,0.166,0.218,3,9090.89,0
1126,60,Female,East,75.08,1,131,21,0.324,0.469,0.087,0.166,0.165,0,668.36,0
1127,65,Male,South,39.28,2,88,118,0.387,0.201,0.158,0.059,0.417,0,10004.11,0
1128,28,Female,Central,24.96,3,156,34,0.144,0.201,0.609,0.04,0.418,2,2609.48,0
1129,68,Male,North,51.5,0,3,73,0.23,0.343,0.352,0.211,0.387,1,1354.22,0
1130,64,Male,East,32.41,1,59,98,0.105,0.171,0.243,0.054,0.283,0,3889.17,0
1131,74,Male,North,119.01,0,9,50,0.23,0.101,0.13,0.346,0.257,3,50.0,0
1132,40,Male,West,81.04,1,42,76,0.311,0.116,0.559,0.028,0.357,1,5857.59,1
1133,72,Female,North,32.42,1,10,47,0.117,0.102,0.228,0.082,0.531,1,379.25,0
1134,33,Male,North,20.74,0,8,85,0.363,0.561,0.099,0.457,0.242,1,2301.23,1
1135,48,Female,East,152.09,2,0,84,0.365,0.344,0.123,0.483,0.544,0,28846.29,1
1136,28,Male,Central,35.51,3,59,6,0.268,0.583,0.264,0.391,0.062,2,1220.26,1
1137,71,Male,North,94.56,2,26,50,0.049,0.181,0.127,0.2,0.483,3,10891.81,0
1138,33,Male,North,52.87,3,6,109,0.316,0.207,0.444,0.002,0.767,2,19394.64,0
1139,25,Male,West,90.45,3,23,100,0.074,0.653,0.123,0.055,0.052,1,30415.33,1
1140,21,Male,East,50.34,0,11,63,0.316,0.123,0.557,0.316,0.248,1,50.0,1
1141,57,Male,Central,27.28,2,170,12,0.275,0.306,0.676,0.173,0.135,0,1873.14,1
1142,21,Female,North,40.18,0,23,41,0.27,0.497,0.283,0.232,0.284,1,1204.04,0
1143,73,Male,East,36.67,2,24,31,0.062,0.566,0.008,0.546,0.287,2,1501.45,1
1144,42,Female,North,64.69,1,109,2,0.264,0.135,0.396,0.05,0.23,1,50.0,1
1145,20,Female,North,105.9,1,62,16,0.348,0.43,0.502,0.208,0.361,2,2449.2,1
1146,49,Male,West,44.5,0,74,1,0.129,0.171,0.542,0.158,0.281,1,367.21,1
1147,20,Male,East,20.97,2,60,4,0.411,0.805,0.664,0.238,0.263,0,213.57,1
1148,44,Other,West,78.54,0,175,47,0.107,0.183,0.596,0.036,0.162,2,779.36,1
1149,46,Female,South,94.46,1,13,116,0.292,0.304,0.251,0.305,0.285,4,13783.03,1
1150,49,Female,South,283.47,0,270,65,0.508,0.181,0.233,0.271,0.322,1,50.0,1
1151,67,Male,South,91.22,1,106,52,0.228,0.547,0.079,0.47,0.293,1,4504.44,1
1152,78,Female,Central,70.97,3,53,47,0.064,0.575,0.536,0.153,0.372,2,9214.72,0
1153,75,Female,South,88.15,2,65,99,0.399,0.489,0.573,0.276,0.481,1,21692.72,0
1154,68,Female,South,230.38,0,62,77,0.275,0.157,0.494,0.344,0.128,3,155.84,1
1155,36,Other,South,161.0,1,3,50,0.575,0.496,0.087,0.171,0.56,0,9597.79,1
1156,38,Male,East,51.2,1,14,45,0.144,0.105,0.737,0.416,0.313,3,2150.03,0
1157,22,Male,South,41.67,1,195,42,0.342,0.07,0.717,0.158,0.315,2,637.41,1
1158,35,Female,Central,44.37,2,45,95,0.39,0.309,0.296,0.184,0.136,3,10102.16,0
1159,45,Female,South,76.16,1,28,84,0.082,0.432,0.286,0.036,0.452,2,8313.41,1
1160,59,Male,Central,129.02,0,86,56,0.166,0.658,0.587,0.02,0.108,1,739.87,0
1161,78,Male,North,75.97,1,44,71,0.116,0.052,0.472,0.354,0.224,2,4930.84,1
1162,39,Male,West,25.62,0,0,57,0.466,0.115,0.377,0.044,0.753,1,50.0,0
1163,38,Male,Central,122.87,0,79,104,0.279,0.209,0.1,0.094,0.254,4,551.1,0
1164,23,Female,North,151.18,2,79,33,0.358,0.261,0.131,0.031,0.438,4,10336.59,0
1165,18,Female,Central,47.34,1,10,28,0.418,0.682,0.633,0.402,0.215,0,1105.12,0
1166,22,Male,East,107.28,1,188,114,0.028,0.338,0.363,0.323,0.385,1,11777.3,1
1167,58,Male,Central,64.49,3,15,44,0.594,0.383,0.255,0.245,0.807,0,10604.24,0
1168,29,Male,West,195.94,1,36,114,0.145,0.543,0.146,0.152,0.177,4,23103.3,0
1169,43,Male,South,169.26,1,7,56,0.429,0.512,0.039,0.639,0.192,0,13573.01,0
1170,63,Female,North,79.63,1,55,44,0.502,0.383,0.477,0.195,0.485,4,3303.33,1
1171,51,Other,South,114.08,0,28,84,0.06,0.444,0.103,0.173,0.205,2,50.0,0
1172,66,Female,North,191.89,3,26,96,0.441,0.439,0.249,0.033,0.171,3,67196.97,0
1173,31,Male,North,74.77,1,105,73,0.203,0.014,0.257,0.138,0.021,2,5026.4,0
1174,43,Female,North,50.06,0,0,34,0.315,0.365,0.342,0.357,0.207,1,122.66,0
1175,62,Female,South,132.09,0,95,14,0.262,0.434,0.203,0.065,0.368,2,1503.27,1
1176,44,Female,West,39.88,1,50,68,0.064,0.535,0.04,0.412,0.532,1,2082.73,0
1177,26,Male,North,59.35,0,256,29,0.42,0.493,0.706,0.003,0.136,0,50.0,1
1178,43,Male,North,180.63,0,53,79,0.523,0.195,0.567,0.101,0.129,1,50.0,1
1179,74,Male,East,123.11,0,3,17,0.262,0.217,0.098,0.304,0.23,2,50.0,0
1180,64,Male,North,61.38,1,3,83,0.036,0.083,0.297,0.231,0.531,1,7837.83,1
1181,74,Male,North,39.34,2,128,102,0.23,0.108,0.042,0.169,0.37,3,9244.27,1
1182,39,Male,North,55.2,0,110,9,0.42,0.437,0.475,0.049,0.047,1,50.0,1
1183,64,Female,Central,46.74,1,25,27,0.495,0.261,0.115,0.498,0.257,3,1830.58,1
1184,73,Female,West,35.5,1,57,49,0.221,0.559,0.51,0.212,0.438,1,905.23,1
1185,47,Male,South,128.8,2,40,79,0.117,0.13,0.668,0.205,0.349,0,21404.79,0
1186,60,Male,West,43.24,1,204,37,0.373,0.077,0.728,0.638,0.44,1,1548.13,0
1187,65,Female,East,68.44,1,179,28,0.433,0.597,0.257,0.355,0.235,3,2827.74,1
1188,78,Female,West,59.0,2,247,50,0.544,0.252,0.644,0.185,0.217,1,6471.1,1
1189,34,Female,West,341.74,0,120,55,0.398,0.257,0.84,0.144,0.281,0,50.0,1
1190,43,Other,East,59.69,1,144,4,0.246,0.027,0.159,0.121,0.318,1,50.0,0
1191,53,Female,South,26.67,0,14,85,0.112,0.386,0.111,0.38,0.106,0,2428.18,1
1192,18,Other,North,27.53,0,106,98,0.08,0.258,0.375,0.158,0.37,2,348.05,1
1193,25,Male,East,91.48,0,74,19,0.353,0.122,0.09,0.459,0.277,2,50.0,0
1194,66,Male,Central,93.18,2,197,37,0.216,0.369,0.604,0.441,0.172,0,7113.51,0
1195,52,Male,East,63.41,4,50,4,0.488,0.518,0.156,0.286,0.023,1,342.56,1
1196,78,Male,West,65.23,0,5,37,0.392,0.219,0.597,0.496,0.175,0,2032.29,0
1197,69,Male,Central,24.44,2,54,51,0.153,0.451,0.553,0.216,0.069,2,2776.55,1
1198,32,Female,North,78.14,2,69,32,0.543,0.453,0.221,0.009,0.219,0,5354.78,0
1199,64,Female,West,76.21,0,14,45,0.418,0.045,0.501,0.589,0.586,4,1146.13,0
1200,73,Female,West,32.96,0,30,112,0.342,0.104,0.545,0.181,0.156,1,50.0,0
1201,39,Male,Central,28.77,1,54,12,0.365,0.162,0.544,0.533,0.556,3,321.62,1
1202,31,Female,Central,30.55,3,28,41,0.574,0.165,0.1,0.242,0.475,2,3491.97,0
1203,43,Female,West,28.52,1,28,56,0.303,0.299,0.541,0.343,0.411,2,1203.82,1
1204,45,Male,North,95.27,2,8,80,0.247,0.516,0.772,0.027,0.163,2,17549.9,0
1205,40,Female,West,37.5,0,169,14,0.271,0.315,0.496,0.213,0.118,0,50.0,0
1206,31,Male,North,43.17,1,83,54,0.443,0.389,0.17,0.42,0.549,1,3167.83,0
1207,41,Male,West,35.25,1,0,63,0.266,0.441,0.349,0.467,0.203,3,1481.79,0
1208,19,Female,Central,273.29,2,87,65,0.276,0.328,0.079,0.084,0.231,4,38221.92,0
1209,62,Male,South,174.27,3,80,116,0.089,0.196,0.096,0.159,0.127,1,62694.49,0
1210,43,Male,East,40.96,1,0,119,0.056,0.14,0.199,0.317,0.465,1,5751.07,0
1211,31,Female,South,51.75,1,27,58,0.179,0.224,0.468,0.195,0.065,3,3836.79,0
1212,76,Female,South,38.85,0,55,96,0.172,0.539,0.21,0.353,0.277,2,50.0,0
1213,73,Male,South,74.16,0,36,21,0.428,0.201,0.472,0.12,0.136,3,50.0,1
1214,68,Male,West,21.58,0,90,4,0.138,0.059,0.479,0.228,0.151,1,1695.85,1
1215,24,Male,Central,109.03,2,33,73,0.216,0.402,0.562,0.053,0.69,0,18618.71,0
1216,20,Female,Central,79.25,2,10,115,0.42,0.06,0.109,0.251,0.135,0,19984.56,0
1217,64,Male,North,203.13,3,224,46,0.278,0.232,0.161,0.431,0.337,1,29126.72,0
1218,40,Male,Central,34.37,0,16,86,0.161,0.19,0.078,0.445,0.22,1,698.21,1
1219,63,Female,West,150.42,0,75,12,0.038,0.301,0.559,0.273,0.352,2,50.0,0
1220,60,Female,South,145.6,3,9,30,0.279,0.142,0.614,0.395,0.324,2,12470.17,0
1221,64,Male,North,30.88,0,23,94,0.396,0.274,0.622,0.677,0.082,2,148.76,0
1222,77,Female,South,60.67,1,35,96,0.447,0.317,0.35,0.052,0.527,3,7256.0,0
1223,62,Female,Central,34.92,2,12,60,0.552,0.041,0.369,0.103,0.184,2,3913.16,0
1224,35,Male,East,43.52,0,35,100,0.398,0.102,0.49,0.237,0.081,2,1566.9,0
1225,75,Male,West,44.44,0,10,71,0.486,0.471,0.463,0.106,0.341,3,50.0,0
1226,55,Female,South,85.0,0,49,81,0.111,0.323,0.579,0.167,0.263,3,336.19,1
1227,52,Male,West,62.4,0,65,65,0.628,0.414,0.395,0.194,0.226,2,50.0,0
1228,68,Female,North,256.11,1,3,14,0.425,0.258,0.404,0.182,0.3,4,4178.55,1
1229,32,Male,South,30.81,0,122,111,0.417,0.754,0.066,0.072,0.131,2,50.0,1
1230,42,Male,East,311.03,1,12,44,0.312,0.167,0.695,0.448,0.365,2,17324.02,0
1231,72,Male,North,40.98,2,15,108,0.167,0.79,0.79,0.205,0.258,1,9447.78,0
1232,54,Male,West,138.58,1,64,102,0.128,0.113,0.468,0.248,0.556,1,14623.86,0
1233,45,Male,North,53.12,3,37,26,0.134,0.453,0.246,0.292,0.028,2,3200.19,0
1234,27,Male,West,32.35,1,41,91,0.312,0.464,0.286,0.05,0.252,2,4795.32,1
1235,56,Female,South,176.09,2,8,109,0.32,0.383,0.152,0.152,0.07,4,42982.78,0
1236,74,Other,East,49.55,2,98,16,0.505,0.392,0.42,0.123,0.264,1,427.57,0
1237,34,Female,North,106.04,2,57,110,0.387,0.095,0.752,0.256,0.287,0,26879.16,0
1238,56,Female,North,86.86,1,8,7,0.501,0.387,0.264,0.363,0.329,0,1389.05,0
1239,39,Male,Central,71.06,3,28,32,0.195,0.146,0.196,0.514,0.04,2,6619.05,1
1240,43,Other,South,74.79,0,99,89,0.316,0.225,0.449,0.187,0.251,0,50.0,1
1241,79,Male,West,125.41,0,50,95,0.643,0.291,0.101,0.079,0.5,2,50.0,1
1242,61,Female,Central,27.35,1,6,16,0.098,0.433,0.11,0.243,0.387,1,50.0,0
1243,42,Other,North,108.25,1,27,119,0.164,0.151,0.189,0.455,0.362,3,13258.39,1
1244,34,Female,South,200.92,1,16,105,0.602,0.05,0.545,0.078,0.102,1,25427.77,1
1245,30,Other,West,24.76,2,43,78,0.386,0.452,0.368,0.025,0.527,0,5073.78,0
1246,37,Female,Central,32.13,0,111,89,0.556,0.61,0.127,0.162,0.184,1,50.0,1
1247,42,Male,Central,120.88,1,34,62,0.184,0.553,0.616,0.186,0.186,0,7060.92,1
1248,21,Male,East,66.0,2,34,30,0.096,0.395,0.676,0.136,0.108,1,2059.18,1
1249,27,Female,West,61.34,3,141,71,0.206,0.501,0.432,0.138,0.11,1,14420.83,0
1250,20,Male,North,31.78,1,51,12,0.576,0.449,0.569,0.232,0.487,2,50.0,0
1251,58,Female,Central,76.54,1,50,67,0.596,0.504,0.13,0.081,0.458,3,5497.76,0
1252,62,Other,Central,30.82,2,18,91,0.21,0.516,0.281,0.024,0.355,1,6443.33,0
1253,35,Male,North,71.8,0,56,46,0.509,0.163,0.793,0.046,0.064,0,169.82,1
1254,64,Female,South,135.38,2,51,83,0.478,0.328,0.258,0.123,0.693,0,26174.58,0
1255,53,Female,North,43.9,1,30,43,0.333,0.778,0.184,0.134,0.263,1,2216.26,1
1256,64,Female,South,72.44,1,280,101,0.171,0.29,0.04,0.264,0.322,0,8277.13,0
1257,39,Other,West,406.42,2,128,55,0.326,0.372,0.382,0.412,0.11,2,49282.29,0
1258,51,Female,South,112.83,1,83,45,0.038,0.241,0.266,0.189,0.035,2,4144.47,1
1259,64,Other,North,167.29,2,46,60,0.211,0.599,0.275,0.218,0.225,0,22982.56,1
1260,25,Female,South,62.87,1,37,106,0.276,0.205,0.171,0.282,0.63,1,7593.95,0
1261,57,Male,Central,136.83,2,12,71,0.103,0.345,0.39,0.418,0.118,0,20261.71,1
1262,66,Male,East,23.31,1,21,113,0.194,0.042,0.415,0.697,0.236,1,3653.36,0
1263,61,Female,South,30.49,1,89,80,0.152,0.109,0.074,0.234,0.319,1,3886.09,0
1264,36,Male,North,38.16,1,36,32,0.132,0.832,0.563,0.556,0.399,1,567.71,0
1265,59,Female,Central,61.13,1,128,8,0.548,0.476,0.905,0.471,0.043,0,1447.54,1
1266,58,Female,West,169.53,1,9,113,0.527,0.229,0.795,0.165,0.557,1,22180.27,1
1267,54,Male,South,54.0,1,42,77,0.222,0.183,0.098,0.04,0.062,1,2638.18,1
1268,23,Female,North,105.05,1,62,62,0.276,0.378,0.365,0.126,0.162,1,7382.37,0
1269,69,Female,North,118.84,1,43,75,0.339,0.523,0.403,0.411,0.073,0,11219.04,1
1270,43,Female,North,90.59,2,132,20,0.227,0.058,0.197,0.291,0.209,1,3188.75,0
1271,51,Male,East,55.36,1,273,18,0.201,0.284,0.264,0.108,0.417,1,2221.5,1
1272,76,Male,Central,88.84,2,7,101,0.244,0.184,0.45,0.137,0.038,2,19305.28,1
1273,73,Male,East,53.52,0,8,6,0.04,0.564,0.564,0.214,0.604,2,636.95,1
1274,76,Female,West,27.01,1,8,84,0.241,0.113,0.088,0.284,0.406,0,3125.03,0
1275,62,Male,South,414.74,2,68,96,0.336,0.23,0.107,0.327,0.312,0,89485.49,1
1276,23,Female,West,30.88,1,27,110,0.135,0.145,0.654,0.022,0.401,1,5635.91,0
1277,54,Male,West,26.01,3,79,108,0.191,0.298,0.127,0.147,0.249,0,10507.41,0
1278,74,Male,North,188.65,0,31,29,0.292,0.057,0.107,0.507,0.191,2,50.0,1
1279,50,Female,South,48.74,0,59,4,0.533,0.34,0.189,0.144,0.321,3,50.0,0
1280,70,Female,East,104.05,1,88,71,0.241,0.238,0.307,0.025,0.277,2,8486.33,0
1281,39,Male,North,51.92,4,47,43,0.267,0.216,0.444,0.345,0.442,1,7552.74,1
1282,38,Male,South,59.73,0,46,84,0.129,0.195,0.295,0.06,0.126,2,50.0,0
1283,23,Male,East,44.32,0,5,34,0.265,0.202,0.298,0.196,0.346,3,990.97,0
1284,23,Female,Central,53.61,2,31,100,0.325,0.2,0.122,0.601,0.085,1,12449.39,1
1285,72,Female,East,62.31,1,47,71,0.253,0.276,0.024,0.412,0.327,0,4251.95,0
1286,65,Male,West,121.96,0,37,33,0.059,0.259,0.355,0.372,0.271,0,1134.67,1
1287,21,Male,South,77.32,1,138,15,0.28,0.067,0.439,0.198,0.212,2,972.69,1
1288,47,Male,West,249.97,0,142,116,0.148,0.131,0.056,0.097,0.207,1,50.0,1
1289,28,Female,East,23.42,1,103,96,0.018,0.094,0.307,0.291,0.154,2,1911.53,0
1290,79,Other,Central,75.94,1,28,86,0.136,0.129,0.912,0.06,0.161,0,7420.8,0
1291,79,Male,South,90.21,0,75,40,0.419,0.502,0.044,0.124,0.154,0,50.0,1
1292,47,Female,East,222.26,1,30,93,0.152,0.209,0.094,0.174,0.158,2,21844.07,1
1293,48,Male,East,24.03,0,15,89,0.347,0.354,0.312,0.018,0.357,1,493.18,1
1294,41,Male,South,88.17,0,25,5,0.264,0.27,0.631,0.658,0.239,0,1939.15,1
1295,72,Female,North,173.73,2,4,78,0.238,0.029,0.083,0.101,0.491,1,29687.45,0
1296,26,Female,North,42.16,1,24,50,0.165,0.12,0.288,0.557,0.36,4,52.14,0
1297,72,Female,North,187.19,1,37,99,0.515,0.253,0.525,0.157,0.218,1,22358.68,1
1298,20,Female,Central,21.54,1,186,66,0.57,0.111,0.359,0.344,0.193,3,1087.43,1
1299,68,Male,North,125.48,1,22,89,0.305,0.152,0.043,0.169,0.266,0,13070.86,0
1300,48,Female,North,236.38,0,139,54,0.307,0.356,0.163,0.104,0.042,2,50.0,0
1301,57,Male,West,105.65,0,15,80,0.11,0.555,0.291,0.444,0.334,2,50.0,0
1302,54,Female,South,66.25,0,12,46,0.261,0.307,0.588,0.247,0.32,0,50.0,0
1303,53,Male,East,23.67,2,43,80,0.262,0.418,0.516,0.015,0.124,2,3996.29,0
1304,41,Female,North,222.17,4,66,11,0.132,0.246,0.055,0.322,0.162,2,11127.91,0
1305,48,Male,Central,70.83,4,2,49,0.586,0.382,0.525,0.532,0.095,1,17513.24,1
1306,23,Male,Central,22.35,1,14,99,0.318,0.23,0.572,0.195,0.652,2,1403.76,1
1307,19,Female,Central,113.65,1,36,23,0.357,0.668,0.309,0.292,0.181,1,4393.36,0
1308,37,Male,South,72.6,1,24,55,0.271,0.159,0.043,0.051,0.355,1,4561.76,0
1309,45,Female,West,30.62,1,74,5,0.365,0.309,0.171,0.035,0.161,2,50.0,0
1310,28,Male,North,39.29,2,42,64,0.206,0.491,0.352,0.077,0.081,1,3315.89,0
1311,21,Male,North,25.33,2,10,35,0.385,0.191,0.071,0.174,0.595,1,3274.09,0
1312,32,Male,North,88.32,3,134,93,0.162,0.367,0.738,0.266,0.214,3,26142.99,0
1313,23,Male,East,97.84,2,20,111,0.441,0.537,0.066,0.073,0.122,1,25038.2,1
1314,71,Female,East,76.38,1,78,119,0.209,0.373,0.435,0.086,0.316,0,10692.59,1
1315,66,Male,East,155.91,3,90,69,0.359,0.15,0.434,0.319,0.524,3,34952.91,0
1316,47,Female,North,177.87,2,198,54,0.281,0.178,0.693,0.359,0.091,1,20656.85,0
1317,73,Female,South,96.49,0,41,3,0.131,0.388,0.048,0.111,0.415,2,50.0,0
1318,55,Male,West,21.03,1,57,6,0.542,0.385,0.39,0.385,0.468,2,50.0,1
1319,68,Female,South,115.06,1,24,87,0.244,0.38,0.34,0.309,0.072,2,11597.21,1
1320,79,Female,West,63.3,1,68,110,0.301,0.733,0.275,0.036,0.321,0,8877.65,0
1321,74,Female,North,86.7,2,37,56,0.418,0.539,0.161,0.049,0.38,3,11985.57,1
1322,19,Male,West,103.78,1,34,2,0.453,0.061,0.107,0.293,0.54,1,1527.49,0
1323,32,Male,East,54.49,1,116,82,0.48,0.19,0.287,0.419,0.043,1,4427.36,0
1324,28,Female,North,219.21,1,3,94,0.183,0.363,0.238,0.313,0.427,0,22813.03,1
1325,25,Female,North,31.51,1,128,38,0.177,0.329,0.393,0.406,0.18,2,792.58,0
1326,43,Female,East,109.06,0,114,56,0.245,0.082,0.154,0.45,0.354,1,50.0,0
1327,68,Male,West,20.35,0,42,5,0.49,0.219,0.239,0.014,0.216,2,50.0,1
1328,62,Female,South,226.85,1,40,46,0.611,0.508,0.256,0.567,0.365,2,11437.48,0
1329,61,Male,South,29.55,2,26,113,0.374,0.068,0.138,0.377,0.645,1,7660.33,0
1330,22,Female,Central,27.98,1,308,11,0.047,0.05,0.453,0.133,0.159,0,381.0,1
1331,23,Male,West,52.4,3,7,65,0.592,0.446,0.129,0.362,0.179,1,12480.79,0
1332,43,Female,South,57.42,0,53,10,0.35,0.053,0.39,0.212,0.404,2,50.0,1
1333,71,Male,East,39.29,2,68,41,0.213,0.566,0.086,0.093,0.063,0,1429.9,0
1334,21,Male,North,90.38,0,163,116,0.264,0.384,0.265,0.192,0.273,0,112.84,1
1335,36,Female,East,66.8,2,90,44,0.304,0.216,0.268,0.427,0.21,3,7097.4,1
1336,37,Male,South,22.78,1,61,90,0.567,0.281,0.11,0.442,0.118,2,4141.41,0
1337,50,Male,Central,50.81,1,7,33,0.468,0.467,0.303,0.564,0.508,1,2355.48,0
1338,37,Male,East,153.04,0,28,91,0.057,0.274,0.688,0.045,0.143,0,2668.0,0
1339,66,Female,East,113.62,1,8,56,0.282,0.297,0.51,0.078,0.307,1,7108.46,0
1340,29,Female,East,123.24,0,127,114,0.127,0.461,0.07,0.337,0.203,0,226.08,1
1341,64,Male,Central,115.82,0,83,12,0.5,0.642,0.806,0.237,0.054,4,50.0,1
1342,18,Female,West,49.8,3,85,2,0.438,0.205,0.232,0.134,0.339,2,50.0,1
1343,43,Female,East,28.4,1,63,1,0.163,0.158,0.298,0.121,0.367,1,608.26,0
1344,31,Male,West,45.45,3,42,65,0.313,0.721,0.769,0.311,0.257,0,11596.08,0
1345,55,Female,East,162.6,1,9,33,0.541,0.08,0.131,0.09,0.354,3,6808.25,1
1346,54,Female,East,334.87,1,24,86,0.418,0.169,0.229,0.388,0.366,1,33125.93,0
1347,79,Female,North,74.47,0,8,76,0.246,0.082,0.103,0.217,0.29,2,50.0,0
1348,28,Male,East,20.78,1,77,103,0.222,0.371,0.342,0.138,0.174,0,2320.04,0
1349,53,Female,North,32.07,0,10,36,0.303,0.365,0.664,0.03,0.343,1,50.0,1
1350,30,Female,Central,51.1,4,72,21,0.586,0.204,0.17,0.294,0.323,2,5384.86,1
1351,60,Male,South,89.13,1,70,84,0.182,0.624,0.054,0.154,0.16,3,8473.28,0
1352,20,Male,Central,26.25,2,36,36,0.425,0.275,0.345,0.023,0.439,2,1273.0,0
1353,50,Male,East,249.68,1,8,26,0.085,0.463,0.808,0.192,0.099,1,8383.98,0
1354,23,Male,East,56.34,0,22,47,0.362,0.364,0.175,0.6,0.327,0,1998.85,0
1355,67,Female,East,214.97,1,23,95,0.067,0.27,0.44,0.006,0.792,2,21347.55,0
1356,73,Male,North,141.32,1,72,1,0.372,0.464,0.431,0.428,0.298,1,259.56,1
1357,27,Male,South,132.66,2,7,38,0.425,0.566,0.157,0.511,0.439,1,12542.51,0
1358,22,Female,North,94.66,1,105,14,0.171,0.166,0.202,0.092,0.456,2,667.94,0
1359,40,Male,East,98.85,2,85,90,0.519,0.362,0.427,0.401,0.416,2,21726.44,0
1360,27,Other,South,101.29,1,12,46,0.436,0.18,0.238,0.482,0.219,2,4885.86,0
1361,61,Male,West,99.26,1,76,42,0.255,0.137,0.284,0.03,0.518,1,4200.46,0
1362,19,Male,North,84.55,1,66,7,0.426,0.212,0.393,0.209,0.321,0,50.0,1
1363,30,Male,North,363.9,2,82,55,0.029,0.509,0.533,0.236,0.357,3,41993.76,0
1364,57,Male,South,125.43,1,12,56,0.567,0.639,0.312,0.013,0.345,1,8892.81,1
1365,19,Male,Central,140.03,1,10,119,0.074,0.719,0.746,0.229,0.435,0,19967.74,0
1366,37,Female,West,184.75,1,16,118,0.143,0.333,0.455,0.084,0.192,0,23213.71,1
